Date,Insertion Order,Insertion Order ID,Insertion Order Status,Insertion Order Integration Code,Environment,Advertiser Currency,Impressions,Active View: Measurable Impressions,Active View: Viewable Impressions,Clicks,Total Conversions,Revenue (Adv Currency)
2017/04/12,O-QSJ1_2017_Next_SS17_United Kingdom_Kids_Existing Customers,2906011,Active,,Desktop Web (Display RTB),GBP,19458,18739,12028,26,624.00,128.396172
2017/04/12,O-QSJ1_2017_Next_SS17_United Kingdom_Kids_New Customers,2907726,Active,,Desktop Web (Display RTB),GBP,20729,19966,12242,18,81.00,105.719238
2017/04/12,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Existing Customers,2907980,Active,,Desktop Web (Display RTB),GBP,20447,19813,12530,27,762.00,130.320277
2017/04/12,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 1_New Customers,2907682,Active,,Mobile Web,GBP,116955,109258,60208,141,348.00,419.452992
2017/04/12,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 1_Prospecting,2914455,Paused,,Mobile Web,GBP,131636,117366,57531,102,31.00,128.430860
2017/04/12,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 3_New Customers,3054397,Active,,Mobile Web,GBP,2774,2599,1434,4,8.00,8.449275
2017/04/12,O-QSJ1_2017_Next_SS17_United Kingdom_Mens_New Customers,2909986,Active,,Mobile Web,GBP,129240,120947,65752,214,171.00,454.735881
2017/04/12,O-QSJ1_2017_Next_SS17_United Kingdom_Womens_Prospecting,2911408,Paused,,Desktop Web (Display RTB),GBP,228027,217733,140590,108,102.00,865.741426
2017/04/13,O-QSJ1_2017_Next_SS17_United Kingdom_Home_New Customers,2909944,Active,,Mobile Web,GBP,83398,77459,42917,169,129.00,308.241191
2017/04/13,O-QSJ1_2017_Next_SS17_United Kingdom_Kids_Existing Customers,2906011,Active,,Mobile Web,GBP,16816,15686,9490,25,534.00,103.940314
2017/04/13,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 1_New Customers,2907682,Active,,Mobile Web,GBP,114191,106483,58777,146,309.00,423.836053
2017/04/13,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 1_Prospecting,2914455,Paused,,Desktop Web (Display RTB),GBP,84136,80928,47198,30,11.00,125.792412
2017/04/13,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 2_Prospecting,3046972,Paused,,Desktop Web (Display RTB),GBP,40440,39399,23663,14,7.00,43.695664
2017/04/13,O-QSJ1_2017_Next_SS17_United Kingdom_Mens_Existing Customers,2905960,Active,,Desktop Web (Display RTB),GBP,23866,23098,14322,31,813.00,159.176353
2017/04/13,O-QSJ1_2017_Next_SS17_United Kingdom_Mens_New Customers,2909986,Active,,Mobile Web,GBP,128104,119881,66127,198,154.00,481.369434
2017/04/13,O-QSJ1_2017_Next_SS17_United Kingdom_Womens_New Customers,2903193,Active,,Desktop Web (Display RTB),GBP,159956,155010,92192,102,757.00,821.011144
2017/04/14,O-QSJ1_2017_Next_SS17_United Kingdom_Home_New Customers,2909944,Active,,Desktop Web (Display RTB),GBP,72968,70744,40389,118,249.00,373.684395
2017/04/14,O-QSJ1_2017_Next_SS17_United Kingdom_Kids_Existing Customers,2906011,Active,,Desktop Web (Display RTB),GBP,16829,16230,9787,15,492.00,115.865901
2017/04/14,O-QSJ1_2017_Next_SS17_United Kingdom_Kids_New Customers,2907726,Active,,Desktop Web (Display RTB),GBP,12341,11956,6763,11,44.00,64.513306
2017/04/14,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Existing Customers,2907980,Active,,Desktop Web (Display RTB),GBP,17908,17387,10205,23,571.00,115.351919
2017/04/14,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 1_Prospecting,2914455,Paused,,Desktop Web (Display RTB),GBP,84397,81760,48754,30,15.00,186.467422
2017/04/14,O-QSJ1_2017_Next_SS17_United Kingdom_Mens_New Customers,2909986,Active,,Desktop Web (Display RTB),GBP,58040,56081,32293,50,231.00,320.854720
2017/04/14,O-QSJ1_2017_Next_SS17_United Kingdom_Womens_Existing Customers,2903185,Active,,Mobile Web,GBP,35036,33134,24204,50,1278.00,219.451102
2017/04/14,O-QSJ1_2017_Next_SS17_United Kingdom_Womens_New Customers,2903193,Active,,Desktop Web (Display RTB),GBP,147208,142282,82015,75,684.00,760.004384
2017/04/14,O-QSJ1_2017_Next_SS17_United Kingdom_Womens_Prospecting,2911408,Paused,,Desktop Web (Display RTB),GBP,243664,233652,146312,70,95.00,933.386904
2017/04/15,O-Q2XB_(Feb 2017)_O-PT2H_(Jan 2017)_O-PT30_(23rd - 31st Dec 2016)_2017_Next_International SS17_Australia,2875662,Active,,Desktop Web (Display RTB),GBP,0,0,0,0,14.00,0.000000
2017/04/15,O-Q2XB_(Feb 2017)_O-PT2H_(Jan 2017)_O-PT30_(23rd - 31st Dec 2016)_2017_Next_International SS17_Germany,2875670,Paused,,Desktop Web (Display RTB),GBP,355118,330740,111076,123,6.00,332.340264
2017/04/15,O-QSJ1_2017_Next_SS17_United Kingdom_Kids_Existing Customers,2906011,Active,,Desktop Web (Display RTB),GBP,17132,16125,8457,12,361.00,118.758992
2017/04/15,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 3_Prospecting,3054384,Paused,,Desktop Web (Display RTB),GBP,5349,5226,3312,2,0.00,18.707229
2017/04/15,O-QSJ1_2017_Next_SS17_United Kingdom_Womens_Existing Customers,2903185,Active,,Desktop Web (Display RTB),GBP,35968,35093,20962,10,979.00,238.950871
2017/04/16,O-Q2XB_(Feb 2017)_O-PT2H_(Jan 2017)_O-PT30_(23rd - 31st Dec 2016)_2017_Next_International SS17_Australia,2875662,Active,,Desktop Web (Display RTB),GBP,44822,43106,20565,48,13.00,129.710773
2017/04/16,O-QSJ1_2017_Next_SS17_United Kingdom_Abandon Basket Retargeting,2933546,Active,,Desktop Web (Display RTB),GBP,38958,36351,16592,53,617.00,287.442513
2017/04/16,O-QSJ1_2017_Next_SS17_United Kingdom_Home_New Customers,2909944,Active,,Desktop Web (Display RTB),GBP,80141,76330,34684,106,196.00,382.564490
2017/04/16,O-QSJ1_2017_Next_SS17_United Kingdom_Home_Prospecting,2911422,Paused,,Desktop Web (Display RTB),GBP,90881,88429,43416,42,22.00,262.872188
2017/04/16,O-QSJ1_2017_Next_SS17_United Kingdom_Kids_New Customers,2907726,Active,,Mobile Web,GBP,71352,66466,37270,90,41.00,250.720531
2017/04/16,O-QSJ1_2017_Next_SS17_United Kingdom_Kids_Prospecting,2911413,Paused,,Desktop Web (Display RTB),GBP,102709,99249,57723,69,32.00,440.625711
2017/04/16,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Existing Customers,2907980,Active,,Mobile Web,GBP,18619,16757,9562,17,567.00,117.683662
2017/04/16,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 1_New Customers,2907682,Active,,Desktop Web (Display RTB),GBP,5774,5479,2299,5,16.00,23.222616
2017/04/16,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 3_New Customers,3054397,Active,,Mobile Web,GBP,5002,4656,2582,12,8.00,21.443103
2017/04/16,O-QSJ1_2017_Next_SS17_United Kingdom_Mens_New Customers,2909986,Active,,Mobile Web,GBP,170947,157801,84338,257,170.00,627.767712
2017/04/17,O-QSJ1_2017_Next_SS17_United Kingdom_Home_Existing Customers,2905969,Active,,Mobile Web,GBP,17750,16812,9892,18,599.00,103.764203
2017/04/17,O-QSJ1_2017_Next_SS17_United Kingdom_Kids_Existing Customers,2906011,Active,,Mobile Web,GBP,17163,16274,9585,14,581.00,101.201318
2017/04/17,O-QSJ1_2017_Next_SS17_United Kingdom_Kids_Prospecting,2911413,Paused,,Mobile Web,GBP,76634,72369,44254,69,30.00,222.745162
2017/04/17,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Existing Customers,2907980,Active,,Mobile Web,GBP,17716,16313,9693,14,623.00,104.098357
2017/04/17,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 1_New Customers,2907682,Active,,Mobile Web,GBP,118836,110647,61167,141,307.00,421.862267
2017/04/17,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 1_Prospecting,2914455,Paused,,Mobile Web,GBP,119297,108046,63176,108,23.00,249.887592
2017/04/17,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 2_Prospecting,3046972,Paused,,Desktop Web (Display RTB),GBP,36484,35704,21369,3,8.00,35.115509
2017/04/17,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 3_New Customers,3054397,Active,,Mobile Web,GBP,4734,4391,2463,14,7.00,20.630947
2017/04/17,O-QSJ1_2017_Next_SS17_United Kingdom_Mens_Existing Customers,2905960,Active,,Desktop Web (Display RTB),GBP,26368,25644,14174,28,712.00,167.830081
2017/04/17,O-QSJ1_2017_Next_SS17_United Kingdom_Womens_Prospecting,2911408,Paused,,Mobile Web,GBP,183496,154985,103697,299,101.00,484.408168
2017/04/18,O-Q2XB_(Feb 2017)_O-PT2H_(Jan 2017)_O-PT30_(23rd - 31st Dec 2016)_2017_Next_International SS17_Australia,2875662,Active,,Desktop Web (Display RTB),GBP,134923,129346,61084,91,30.00,408.943874
2017/04/18,O-Q2XB_(Feb 2017)_O-PT2H_(Jan 2017)_O-PT30_(23rd - 31st Dec 2016)_2017_Next_International SS17_Ukraine,2879154,Active,,Desktop Web (Display RTB),GBP,1071959,1038178,432670,1125,166.00,871.775279
2017/04/18,O-QSJ1_2017_Next_SS17_United Kingdom_Home_Existing Customers,2905969,Active,,Mobile Web,GBP,17439,16568,9786,14,494.00,105.102356
2017/04/18,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 3_New Customers,3054397,Active,,Desktop Web (Display RTB),GBP,3086,3013,1831,1,6.00,16.447748
2017/04/18,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 3_Prospecting,3054384,Paused,,Mobile Web,GBP,50469,44887,26505,37,5.00,44.558584
2017/04/18,O-QSJ1_2017_Next_SS17_United Kingdom_Mens_Existing Customers,2905960,Active,,Desktop Web (Display RTB),GBP,27092,26509,15256,21,708.00,172.741805
2017/04/18,O-QSJ1_2017_Next_SS17_United Kingdom_Womens_Existing Customers,2903185,Active,,Mobile Web,GBP,72414,68346,49004,156,1528.00,462.626732
2017/04/18,O-QSJ1_2017_Next_SS17_United Kingdom_Womens_Prospecting,2911408,Paused,,Mobile Web,GBP,512145,471437,351423,937,102.00,2167.620470
2017/04/19,O-Q2XB_(Feb 2017)_O-PT2H_(Jan 2017)_O-PT30_(23rd - 31st Dec 2016)_2017_Next_International SS17_Ukraine,2879154,Active,,Desktop Web (Display RTB),GBP,1164310,1130368,484175,1514,192.00,873.639050
2017/04/19,O-QSJ1_2017_Next_SS17_United Kingdom_Home_Existing Customers,2905969,Active,,Mobile Web,GBP,16877,16032,9308,15,490.00,103.888015
2017/04/19,O-QSJ1_2017_Next_SS17_United Kingdom_Home_New Customers,2909944,Active,,Desktop Web (Display RTB),GBP,91765,89351,52041,101,282.00,415.541743
2017/04/19,O-QSJ1_2017_Next_SS17_United Kingdom_Kids_Existing Customers,2906011,Active,,Desktop Web (Display RTB),GBP,20760,20184,12231,23,497.00,134.421806
2017/04/19,O-QSJ1_2017_Next_SS17_United Kingdom_Kids_New Customers,2907726,Active,,Desktop Web (Display RTB),GBP,22667,21990,13667,31,66.00,111.682532
2017/04/19,O-QSJ1_2017_Next_SS17_United Kingdom_Kids_Prospecting,2911413,Paused,,Mobile Web,GBP,79699,74504,42287,70,25.00,221.041478
2017/04/19,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 1_New Customers,2907682,Active,,Desktop Web (Display RTB),GBP,8392,8120,4902,8,19.00,32.716727
2017/04/19,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 3_New Customers,3054397,Active,,Desktop Web (Display RTB),GBP,2483,2415,1536,0,14.00,13.603245
2017/04/19,O-QSJ1_2017_Next_SS17_United Kingdom_Womens_Existing Customers,2903185,Active,,Mobile Web,GBP,74467,70332,50490,177,1668.00,488.113179
2017/04/19,O-QSJ1_2017_Next_SS17_United Kingdom_Womens_Prospecting,2911408,Paused,,Desktop Web (Display RTB),GBP,534818,514903,340369,359,177.00,2344.690685
2017/04/20,O-Q2XB_(Feb 2017)_O-PT2H_(Jan 2017)_O-PT30_(23rd - 31st Dec 2016)_2017_Next_International SS17_Germany,2875670,Paused,,Desktop Web (Display RTB),GBP,426317,403865,133495,170,22.00,334.037618
2017/04/20,O-Q2XB_(Feb 2017)_O-PT2H_(Jan 2017)_O-PT30_(23rd - 31st Dec 2016)_2017_Next_International SS17_Israel,2875683,Active,,Desktop Web (Display RTB),GBP,1412446,1355298,576797,1969,916.00,1908.366907
2017/04/20,O-QSJ1_2017_Next_SS17_United Kingdom_Home_Existing Customers,2905969,Active,,Desktop Web (Display RTB),GBP,21430,20925,13067,15,540.00,129.066045
2017/04/20,O-QSJ1_2017_Next_SS17_United Kingdom_Kids_New Customers,2907726,Active,,Desktop Web (Display RTB),GBP,18512,17993,11076,8,61.00,87.983319
2017/04/20,O-QSJ1_2017_Next_SS17_United Kingdom_Kids_Prospecting,2911413,Paused,,Desktop Web (Display RTB),GBP,140692,136301,77127,43,55.00,468.997968
2017/04/20,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 1_New Customers,2907682,Active,,Desktop Web (Display RTB),GBP,8253,8005,4850,8,30.00,31.672876
2017/04/20,O-QSJ1_2017_Next_SS17_United Kingdom_Womens_Existing Customers,2903185,Active,,Desktop Web (Display RTB),GBP,100983,98760,73440,188,2122.00,632.166999
2017/04/20,_2017_Next_International SS17_ United Arab Emirates,3291256,Paused,,Desktop Web (Display RTB),GBP,113222,105950,46249,107,0.00,324.768623
2017/04/21,O-QSJ1_2017_Next_SS17_United Kingdom_Home_Existing Customers,2905969,Active,,Mobile Web,GBP,16212,15098,8947,1,381.00,100.036226
2017/04/21,O-QSJ1_2017_Next_SS17_United Kingdom_Kids_Existing Customers,2906011,Active,,Mobile Web,GBP,16073,15175,8980,4,432.00,100.981448
2017/04/21,O-QSJ1_2017_Next_SS17_United Kingdom_Kids_Prospecting,2911413,Paused,,Mobile Web,GBP,73057,67103,38869,10,16.00,219.595436
2017/04/21,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 1_Prospecting,2914455,Paused,,Mobile Web,GBP,134720,121705,68842,116,13.00,259.473950
2017/04/21,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 2_Prospecting,3046972,Paused,,Desktop Web (Display RTB),GBP,49143,47948,24849,11,5.00,48.069630
2017/04/21,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 3_New Customers,3054397,Active,,Desktop Web (Display RTB),GBP,2541,2476,1666,6,4.00,13.861440
2017/04/21,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 3_Prospecting,3054384,Paused,,Mobile Web,GBP,80233,72073,38909,61,0.00,41.960314
2017/04/21,O-QSJ1_2017_Next_SS17_United Kingdom_Mens_New Customers,2909986,Active,,Mobile Web,GBP,124665,117286,65538,40,127.00,472.268950
2017/04/21,O-QSJ1_2017_Next_SS17_United Kingdom_Mens_Prospecting,2914440,Paused,,Desktop Web (Display RTB),GBP,213847,207604,115414,76,64.00,570.536615
2017/04/21,O-QSJ1_2017_Next_SS17_United Kingdom_Womens_New Customers,2903193,Active,,Desktop Web (Display RTB),GBP,368892,357303,221453,581,823.00,1836.610573
2017/04/21,O-QSJ1_2017_Next_SS17_United Kingdom_Womens_Prospecting,2911408,Paused,,Mobile Web,GBP,342159,315763,219214,599,96.00,1522.697504
2017/04/22,O-Q2XB_(Feb 2017)_O-PT2H_(Jan 2017)_O-PT30_(23rd - 31st Dec 2016)_2017_Next_International SS17_Australia,2875662,Active,,Desktop Web (Display RTB),GBP,0,0,0,0,16.00,0.000000
2017/04/22,O-QSJ1_2017_Next_SS17_United Kingdom_Home_Prospecting,2911422,Paused,,Mobile Web,GBP,137556,124379,70798,22,46.00,408.350587
2017/04/22,O-QSJ1_2017_Next_SS17_United Kingdom_Kids_New Customers,2907726,Active,,Mobile Web,GBP,45729,43385,24834,15,37.00,166.935628
2017/04/22,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Existing Customers,2907980,Active,,Mobile Web,GBP,17658,16351,9705,21,477.00,110.695185
2017/04/22,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 1_Prospecting,2914455,Paused,,Mobile Web,GBP,135466,123424,71057,113,18.00,263.260919
2017/04/22,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 2_Prospecting,3046972,Paused,,Mobile Web,GBP,73816,66120,36424,54,9.00,43.160146
2017/04/22,O-QSJ1_2017_Next_SS17_United Kingdom_Mens_Existing Customers,2905960,Active,,Desktop Web (Display RTB),GBP,25776,25010,14818,2,533.00,162.278012
2017/04/22,O-QSJ1_2017_Next_SS17_United Kingdom_Womens_Prospecting,2911408,Paused,,Mobile Web,GBP,364588,339082,228843,551,110.00,1558.686673
2017/04/23,O-Q2XB_(Feb 2017)_O-PT2H_(Jan 2017)_O-PT30_(23rd - 31st Dec 2016)_2017_Next_International SS17_Germany,2875670,Paused,,Desktop Web (Display RTB),GBP,338517,323834,126423,166,17.00,334.249199
2017/04/23,O-Q2XB_(Feb 2017)_O-PT2H_(Jan 2017)_O-PT30_(23rd - 31st Dec 2016)_2017_Next_International SS17_Ireland,2875681,Active,,Desktop Web (Display RTB),GBP,199977,192144,99349,194,59.00,749.173042
2017/04/23,O-Q2XB_(Feb 2017)_O-PT2H_(Jan 2017)_O-PT30_(23rd - 31st Dec 2016)_2017_Next_International SS17_Ukraine,2879154,Active,,Desktop Web (Display RTB),GBP,983802,949458,420508,1064,130.00,794.569212
2017/04/23,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 1_New Customers,2907682,Active,,Desktop Web (Display RTB),GBP,4952,4779,2669,4,29.00,18.785959
2017/04/23,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 1_Prospecting,2914455,Paused,,Mobile Web,GBP,142488,129475,72401,137,24.00,268.184640
2017/04/23,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 2_Prospecting,3046972,Paused,,Desktop Web (Display RTB),GBP,56811,55530,32972,11,2.00,41.806025
2017/04/23,O-QSJ1_2017_Next_SS17_United Kingdom_Womens_New Customers,2903193,Active,,Mobile Web,GBP,629883,591928,322138,966,685.00,2554.632633
2017/04/24,O-Q2XB_(Feb 2017)_O-PT2H_(Jan 2017)_O-PT30_(23rd - 31st Dec 2016)_2017_Next_International SS17_Germany,2875670,Paused,,Desktop Web (Display RTB),GBP,331983,317667,105996,132,11.00,334.453666
2017/04/24,O-Q2XB_(Feb 2017)_O-PT2H_(Jan 2017)_O-PT30_(23rd - 31st Dec 2016)_2017_Next_International SS17_Ukraine,2879154,Active,,Desktop Web (Display RTB),GBP,1216265,1178500,491758,1304,175.00,895.305259
2017/04/24,O-QSJ1_2017_Next_SS17_United Kingdom_Home_Prospecting,2911422,Paused,,Mobile Web,GBP,168420,149904,80212,25,67.00,440.361135
2017/04/24,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Existing Customers,2907980,Active,,Mobile Web,GBP,18262,16893,9187,16,420.00,105.526820
2017/04/24,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 3_Prospecting,3054384,Paused,,Mobile Web,GBP,73696,67482,37046,68,2.00,45.100221
2017/04/24,O-QSJ1_2017_Next_SS17_United Kingdom_Mens_Existing Customers,2905960,Active,,Desktop Web (Display RTB),GBP,28448,27668,16981,3,646.00,170.313513
2017/04/24,O-QSJ1_2017_Next_SS17_United Kingdom_Mens_New Customers,2909986,Active,,Mobile Web,GBP,133530,125981,67159,44,120.00,510.070376
2017/04/24,O-QSJ1_2017_Next_SS17_United Kingdom_Womens_Existing Customers,2903185,Active,,Desktop Web (Display RTB),GBP,181451,177832,129645,322,2829.00,1159.543399
2017/04/24,O-QSJ1_2017_Next_SS17_United Kingdom_Womens_Prospecting,2911408,Paused,,Mobile Web,GBP,403194,376669,254004,628,116.00,1756.480584
2017/04/25,O-Q2XB_(Feb 2017)_O-PT2H_(Jan 2017)_O-PT30_(23rd - 31st Dec 2016)_2017_Next_International SS17_Germany,2875670,Paused,,Desktop Web (Display RTB),GBP,320534,305420,102355,151,16.00,334.851690
2017/04/25,O-Q2XB_(Feb 2017)_O-PT2H_(Jan 2017)_O-PT30_(23rd - 31st Dec 2016)_2017_Next_International SS17_Russia,2879171,Paused,,Desktop Web (Display RTB),GBP,896669,875236,336085,329,47.00,283.776110
2017/04/25,O-QSJ1_2017_Next_SS17_United Kingdom_Home_Existing Customers,2905969,Active,,Mobile Web,GBP,14796,13817,8090,1,450.00,88.366326
2017/04/25,O-QSJ1_2017_Next_SS17_United Kingdom_Kids_New Customers,2907726,Active,,Desktop Web (Display RTB),GBP,18921,18294,10997,1,61.00,88.161915
2017/04/25,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Existing Customers,2907980,Active,,Desktop Web (Display RTB),GBP,24002,23329,14593,19,491.00,142.034313
2017/04/25,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 3_New Customers,3054397,Active,,Desktop Web (Display RTB),GBP,2736,2646,1705,5,7.00,14.329824
2017/04/25,O-QSJ1_2017_Next_SS17_United Kingdom_Mens_Prospecting,2914440,Paused,,Desktop Web (Display RTB),GBP,184131,178790,102536,106,83.00,571.586741
2017/04/25,O-QSJ1_2017_Next_SS17_United Kingdom_Womens_Existing Customers,2903185,Active,,Mobile Web,GBP,64426,61510,44196,125,2088.00,434.291692
2017/04/25,_2017_Next_International SS17_Saudi Arabia,3295158,Paused,,Desktop Web (Display RTB),GBP,44577,43169,20001,63,5.00,330.683330
2017/04/26,O-Q2XB_(Feb 2017)_O-PT2H_(Jan 2017)_O-PT30_(23rd - 31st Dec 2016)_2017_Next_International SS17_Russia,2879171,Paused,,Desktop Web (Display RTB),GBP,956752,933086,361758,362,50.00,304.197955
2017/04/26,O-QSJ1_2017_Next_SS17_United Kingdom_Home_Existing Customers,2905969,Active,,Desktop Web (Display RTB),GBP,23727,23169,14482,24,430.00,141.872995
2017/04/26,O-QSJ1_2017_Next_SS17_United Kingdom_Home_Prospecting,2911422,Paused,,Desktop Web (Display RTB),GBP,154659,151428,90236,38,34.00,291.388974
2017/04/26,O-QSJ1_2017_Next_SS17_United Kingdom_Home_Prospecting,2911422,Paused,,Mobile Web,GBP,113887,103334,62678,137,57.00,423.181499
2017/04/27,O-QSJ1_2017_Next_SS17_United Kingdom_Home_Prospecting,2911422,Paused,,Mobile Web,GBP,69325,64406,40295,74,45.00,296.878459
2017/04/27,O-QSJ1_2017_Next_SS17_United Kingdom_Kids_Prospecting,2911413,Paused,,Mobile Web,GBP,38154,34803,18565,38,27.00,113.096275
2017/04/27,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Existing Customers,2907980,Active,,Mobile Web,GBP,15812,14733,7711,15,430.00,93.364646
2017/04/27,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 3_New Customers,3054397,Active,,Mobile Web,GBP,2895,2706,1543,7,3.00,12.574875
2017/04/27,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 3_Prospecting,3054384,Paused,,Mobile Web,GBP,34153,30284,15152,27,2.00,29.792625
2017/04/28,O-Q2XB_(Feb 2017)_O-PT2H_(Jan 2017)_O-PT30_(23rd - 31st Dec 2016)_2017_Next_International SS17_Israel,2875683,Active,,Desktop Web (Display RTB),GBP,671600,645545,324624,656,228.00,716.542650
2017/04/28,O-Q2XB_(Feb 2017)_O-PT2H_(Jan 2017)_O-PT30_(23rd - 31st Dec 2016)_2017_Next_International SS17_Russia,2879171,Paused,,Desktop Web (Display RTB),GBP,740378,720744,270509,245,38.00,245.962180
2017/04/28,O-QSJ1_2017_Next_SS17_United Kingdom_Abandon Basket Retargeting,2933546,Active,,Desktop Web (Display RTB),GBP,51667,48746,23043,77,777.00,356.758316
2017/04/28,O-QSJ1_2017_Next_SS17_United Kingdom_Home_Existing Customers,2905969,Active,,Desktop Web (Display RTB),GBP,21149,20480,13397,22,407.00,131.802738
2017/04/28,O-QSJ1_2017_Next_SS17_United Kingdom_Kids_New Customers,2907726,Active,,Mobile Web,GBP,36371,34310,19202,41,42.00,133.160876
2017/04/28,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Existing Customers,2907980,Active,,Mobile Web,GBP,15652,14539,8063,15,421.00,97.889135
2017/04/28,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 1_Prospecting,2914455,Paused,,Mobile Web,GBP,95622,84512,43629,70,16.00,225.781173
2017/04/28,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 3_Prospecting,3054384,Paused,,Mobile Web,GBP,16533,14579,7567,17,1.00,28.527000
2017/04/28,O-QSJ1_2017_Next_SS17_United Kingdom_Mens_Existing Customers,2905960,Active,,Desktop Web (Display RTB),GBP,28797,27884,17618,23,556.00,187.130314
2017/04/28,O-QSJ1_2017_Next_SS17_United Kingdom_Womens_New Customers,2903193,Active,,Mobile Web,GBP,469949,437992,240665,691,516.00,1983.109293
